gradle/basking2__sdsai-dsds__3__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
gradle/basking2__sdsai-dsds__4__build.gradle,basking2/sdsai-dsds,/build.gradle.kts,gradle
gradle/bayonetio__bayonet-java__0__build.gradle,bayonetio/bayonet-java,/build.gradle.kts,gradle
gradle/bbossgroups__bboot__0__build.gradle,bbossgroups/bboot,/build.gradle.kts,gradle
gradle/bbossgroups__bboss__0__build.gradle,bbossgroups/bboss,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-elastic-tran__0__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-elastic-tran__1__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-elastic-tran__2__build.gradle,bbossgroups/bboss-elastic-tran,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-elasticsearch__0__build.gradle,bbossgroups/bboss-elasticsearch,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-http__0__build.gradle,bbossgroups/bboss-http,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-plugins__0__build.gradle,bbossgroups/bboss-plugins,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-rpc__0__build.gradle,bbossgroups/bboss-rpc,/build.gradle.kts,gradle
gradle/bbossgroups__bboss-spring-boot-starter__0__build.gradle,bbossgroups/bboss-spring-boot-starter,/build.gradle.kts,gradle
gradle/bbossgroups__security__0__build.gradle,bbossgroups/security,/build.gradle.kts,gradle
gradle/bbossgroups__security__1__build.gradle,bbossgroups/security,/build.gradle.kts,gradle
gradle/bcgit__bc-java__0__build.gradle,bcgit/bc-java,/build.gradle.kts,gradle
gradle/bcgit__bc-java__1__build.gradle,bcgit/bc-java,/build.gradle.kts,gradle
gradle/bcgit__bc-java__2__build.gradle,bcgit/bc-java,/build.gradle.kts,gradle
gradle/bertilmuth__requirementsascode__0__build.gradle,bertilmuth/requirementsascode,/build.gradle.kts,gradle
gradle/bertilmuth__requirementsascode__1__build.gradle,bertilmuth/requirementsascode,/build.gradle.kts,gradle
gradle/bertilmuth__requirementsascode__2__build.gradle,bertilmuth/requirementsascode,/build.gradle.kts,gradle
gradle/bertilmuth__requirementsascode__3__build.gradle,bertilmuth/requirementsascode,/build.gradle.kts,gradle
